SS316LN,laser pulse duration (ns),laser energy (mJ),loding rate (µN/s),Depth (nm),load (µN) ,time (s)
,0.00001,0.00001,2500,271.98783,8044.215137,2.277184
,0.00001,0.00001,2500,272.027648,8044.230371,2.282189
,0.00001,0.00001,2500,272.025673,8044.21628,2.287194
,0.00001,0.00001,2500,272.102755,8044.237593,2.292198
,0.00001,0.00001,2500,271.849293,8044.2194,2.297203
,0.00001,0.00001,2500,271.963455,8044.226687,2.302208
,0.00001,0.00001,2500,272.11881,8044.242176,2.307213
,0.00001,0.00001,2500,272.007674,8044.21997,2.312218
,0.00001,0.00001,2500,272.085949,8044.220211,2.317222
,0.00001,0.00001,2500,272.204193,8044.215553,2.322227
,0.00001,0.00001,2500,272.025468,8044.209525,2.327232
,0.00001,0.00001,2500,272.070744,8044.192752,2.332237
,0.00001,0.00001,2500,272.095667,8044.214599,2.337242
,0.00001,0.00001,2500,272.142855,8044.196874,2.342246
,0.00001,0.00001,2500,272.19882,8044.20754,2.347251
,0.00001,0.00001,2500,272.266623,8044.205475,2.352256
,0.00001,0.00001,2500,272.097268,8044.204737,2.357261
,0.00001,0.00001,2500,272.122099,8044.216531,2.362266
,0.00001,0.00001,2500,272.156535,8044.223572,2.36727
,0.00001,0.00001,2500,272.282097,8044.216107,2.372275
,0.00001,0.00001,2500,272.289397,8044.208309,2.37728
,0.00001,0.00001,2500,272.179312,8044.222314,2.382285
,0.00001,0.00001,2500,272.315964,8044.212147,2.38729
,0.00001,0.00001,2500,272.256471,8044.209494,2.392294
,0.00001,0.00001,2500,272.217391,8044.200383,2.397299
,0.00001,0.00001,2500,272.322916,8044.216472,2.402304
,0.00001,0.00001,2500,272.398405,8044.213619,2.407309
,0.00001,0.00001,2500,272.499861,8044.199441,2.412314
,0.00001,0.00001,2500,272.327696,8044.22375,2.417318
,0.00001,0.00001,2500,272.385769,8044.192263,2.422323
,0.00001,0.00001,2500,272.544466,8044.202821,2.427328
,0.00001,0.00001,2500,272.457257,8044.203404,2.432333
,0.00001,0.00001,2500,272.407334,8044.210067,2.437338
,0.00001,0.00001,2500,272.390811,8044.21265,2.442342
,0.00001,0.00001,2500,272.547797,8044.200044,2.447347
,0.00001,0.00001,2500,272.413646,8044.209348,2.452352
,0.00001,0.00001,2500,272.346274,8044.210491,2.457357
,0.00001,0.00001,2500,272.46013,8044.20973,2.462362
,0.00001,0.00001,2500,272.479036,8044.216331,2.467366
,0.00001,0.00001,2500,272.459155,8044.211784,2.472371
,0.00001,0.00001,2500,272.560972,8044.211687,2.477376
,0.00001,0.00001,2500,272.680721,8044.210088,2.482381
,0.00001,0.00001,2500,272.909626,8044.237711,2.487386
,0.00001,0.00001,2500,272.807055,8044.216751,2.49239
,0.00001,0.00001,2500,272.82574,8044.237418,2.497395
,0.00001,0.00001,2500,272.731019,8044.224721,2.5024
,0.00001,0.00001,2500,272.795201,8044.236625,2.507405
,0.00001,0.00001,2500,272.917305,8044.243133,2.51241
,0.00001,0.00001,2500,272.976541,8044.221729,2.517414
,0.00001,0.00001,2500,272.925638,8044.229369,2.522419
,0.00001,0.00001,2500,272.891056,8044.20933,2.527424
,0.00001,0.00001,2500,272.929893,8044.225541,2.532429
,0.00001,0.00001,2500,273.033001,8044.230507,2.537434
,0.00001,0.00001,2500,272.995642,8044.222449,2.542438
,0.00001,0.00001,2500,273.090567,8044.231203,2.547443
,0.00001,0.00001,2500,273.09916,8044.246559,2.552448
,0.00001,0.00001,2500,273.162013,8044.240333,2.557453
,0.00001,0.00001,2500,273.058463,8044.229397,2.562458
,0.00001,0.00001,2500,272.984291,8044.212256,2.567462
,0.00001,0.00001,2500,273.108081,8044.214792,2.572467
,0.00001,0.00001,2500,273.214196,8044.227883,2.577472
,0.00001,0.00001,2500,273.1976,8044.222424,2.582477
,0.00001,0.00001,2500,273.104032,8044.204734,2.587482
,0.00001,0.00001,2500,273.159876,8044.217407,2.592486
,0.00001,0.00001,2500,273.161623,8044.251665,2.597491
,0.00001,0.00001,2500,273.235884,8044.227671,2.602496
,0.00001,0.00001,2500,273.179835,8044.235166,2.607501
,0.00001,0.00001,2500,273.023732,8044.2147,2.612506
,0.00001,0.00001,2500,273.322727,8044.222197,2.61751
,0.00001,0.00001,2500,273.226432,8044.233577,2.622515
,0.00001,0.00001,2500,273.061832,8044.230963,2.62752
,0.00001,0.00001,2500,273.216386,8044.250451,2.632525
,0.00001,0.00001,2500,273.260797,8044.244709,2.63753
,0.00001,0.00001,2500,273.320653,8044.263526,2.642534
,0.00001,0.00001,2500,273.27865,8044.241266,2.647539
,0.00001,0.00001,2500,273.196142,8044.232935,2.652544
,0.00001,0.00001,2500,273.421791,8044.249411,2.657549
,0.00001,0.00001,2500,273.357241,8044.248624,2.662554
,0.00001,0.00001,2500,273.223302,8044.238837,2.667558
,0.00001,0.00001,2500,273.445582,8044.243157,2.672563
,0.00001,0.00001,2500,273.331694,8044.231927,2.677568
,0.00001,0.00001,2500,273.474132,8044.235996,2.682573
,0.00001,0.00001,2500,273.458509,8044.24162,2.687578
,0.00001,0.00001,2500,273.298304,8044.223048,2.692582
,0.00001,0.00001,2500,273.279447,8044.21853,2.697587
,0.00001,0.00001,2500,273.468977,8044.236999,2.702592
,0.00001,0.00001,2500,273.430073,8044.231912,2.707597
,0.00001,0.00001,2500,273.470012,8044.236095,2.712602
,0.00001,0.00001,2500,273.422137,8044.23377,2.717606
,0.00001,0.00001,2500,273.57961,8044.268418,2.722611
,0.00001,0.00001,2500,273.325393,8044.245173,2.727616
,0.00001,0.00001,2500,273.434455,8044.243272,2.732621
,0.00001,0.00001,2500,273.43031,8044.259271,2.737626
,0.00001,0.00001,2500,273.551612,8044.23259,2.74263
,0.00001,0.00001,2500,273.582774,8044.254615,2.747635
,0.00001,0.00001,2500,273.498222,8044.263312,2.75264
,0.00001,0.00001,2500,273.547447,8044.259717,2.757645
,0.00001,0.00001,2500,273.481277,8044.292052,2.76265
,0.00001,0.00001,2500,273.721443,8044.294869,2.767654
,0.00001,0.00001,2500,273.648169,8044.29082,2.772659
,0.00001,0.00001,2500,273.599917,8044.290494,2.777664
,0.00001,0.00001,2500,273.593667,8044.291358,2.782669
,0.00001,0.00001,2500,273.715482,8044.273737,2.787674
,0.00001,0.00001,2500,273.562837,8044.267439,2.792678
,0.00001,0.00001,2500,273.710695,8044.282719,2.797683
,0.00001,0.00001,2500,273.585015,8044.294271,2.802688
,0.00001,0.00001,2500,273.535023,8044.281835,2.807693
,0.00001,0.00001,2500,273.609682,8044.256848,2.812698
,0.00001,0.00001,2500,273.533806,8044.25976,2.817702
,0.00001,0.00001,2500,273.547924,8044.272257,2.822707
,0.00001,0.00001,2500,273.641593,8044.290022,2.827712
,0.00001,0.00001,2500,273.651083,8044.291332,2.832717
,0.00001,0.00001,2500,273.696182,8044.28963,2.837722
,0.00001,0.00001,2500,273.531792,8044.258877,2.842726
,0.00001,0.00001,2500,273.666756,8044.271781,2.847731
,0.00001,0.00001,2500,273.645873,8044.249114,2.852736
,0.00001,0.00001,2500,273.623826,8044.244505,2.857741
,0.00001,0.00001,2500,273.672821,8044.26804,2.862746
,0.00001,0.00001,2500,273.889451,8044.306375,2.86775
,0.00001,0.00001,2500,273.640985,8044.301384,2.872755
,0.00001,0.00001,2500,273.654294,8044.283705,2.87776
,0.00001,0.00001,2500,273.728152,8044.299904,2.882765
,0.00001,0.00001,2500,273.685223,8044.25651,2.88777
,0.00001,0.00001,2500,273.719674,8044.285664,2.892774
,0.00001,0.00001,2500,273.681722,8044.272564,2.897779
,0.00001,0.00001,2500,273.896274,8044.266615,2.902784
,0.00001,0.00001,2500,273.824845,8044.278699,2.907789
,0.00001,0.00001,2500,273.742231,8044.285441,2.912794
,0.00001,0.00001,2500,273.763453,8044.268991,2.917798
,0.00001,0.00001,2500,273.830316,8044.26087,2.922803
,0.00001,0.00001,2500,273.796394,8044.275021,2.927808
,0.00001,0.00001,2500,273.666677,8044.262337,2.932813
,0.00001,0.00001,2500,273.835567,8044.275197,2.937818
,0.00001,0.00001,2500,273.806289,8044.257317,2.942822
,0.00001,0.00001,2500,273.946397,8044.280419,2.947827
,0.00001,0.00001,2500,273.873279,8044.279388,2.952832
,0.00001,0.00001,2500,273.819721,8044.286953,2.957837
,0.00001,0.00001,2500,273.742073,8044.253632,2.962842
,0.00001,0.00001,2500,273.805041,8044.257461,2.967846
,0.00001,0.00001,2500,273.88283,8044.274777,2.972851
,0.00001,0.00001,2500,273.820079,8044.252933,2.977856
,0.00001,0.00001,2500,273.929453,8044.266118,2.982861
,0.00001,0.00001,2500,273.886768,8044.264945,2.987866
,0.00001,0.00001,2500,273.874074,8044.272662,2.99287
,0.00001,0.00001,2500,274.0067,8044.280475,2.997875
,0.00001,0.00001,2500,273.9622,8044.306388,3.00288
,0.00001,0.00001,2500,274.084914,8044.292813,3.007885
,0.00001,0.00001,2500,273.928086,8044.27333,3.01289
,0.00001,0.00001,2500,273.947884,8044.267896,3.017894
,0.00001,0.00001,2500,273.912001,8044.312145,3.022899
,0.00001,0.00001,2500,273.800562,8044.280881,3.027904
,0.00001,0.00001,2500,273.883608,8044.29131,3.032909
,0.00001,0.00001,2500,273.976543,8044.285938,3.037914
,0.00001,0.00001,2500,273.915,8044.302322,3.042918
,0.00001,0.00001,2500,274.015709,8044.298175,3.047923
,0.00001,0.00001,2500,273.95617,8044.276422,3.052928
,0.00001,0.00001,2500,273.913386,8044.26821,3.057933
,0.00001,0.00001,2500,273.956894,8044.260433,3.062938
,0.00001,0.00001,2500,274.003451,8044.280884,3.067942
,0.00001,0.00001,2500,274.072617,8044.273834,3.072947
,0.00001,0.00001,2500,273.824353,8044.271863,3.077952
,0.00001,0.00001,2500,273.884144,8044.270577,3.082957
,0.00001,0.00001,2500,273.885474,8044.275676,3.087962
,0.00001,0.00001,2500,273.993374,8044.291834,3.092966
,0.00001,0.00001,2500,273.905786,8044.285369,3.097971
,0.00001,0.00001,2500,273.949224,8044.277589,3.102976
,0.00001,0.00001,2500,274.063217,8044.277838,3.107981
,0.00001,0.00001,2500,274.003113,8044.296274,3.112986
,0.00001,0.00001,2500,274.131631,8044.279848,3.11799
,0.00001,0.00001,2500,274.141509,8044.29323,3.122995
,0.00001,0.00001,2500,274.008829,8044.273426,3.128
,0.00001,0.00001,2500,274.018743,8044.281783,3.133005
,0.00001,0.00001,2500,274.17443,8044.304322,3.13801
,0.00001,0.00001,2500,274.127284,8044.327144,3.143014
,0.00001,0.00001,2500,273.986678,8044.320182,3.148019
,0.00001,0.00001,2500,273.989145,8044.29918,3.153024
,0.00001,0.00001,2500,274.091664,8044.288049,3.158029
,0.00001,0.00001,2500,274.117813,8044.275759,3.163034
,0.00001,0.00001,2500,274.070024,8044.276451,3.168038
,0.00001,0.00001,2500,274.134963,8044.274306,3.173043
,0.00001,0.00001,2500,273.982926,8044.285112,3.178048
,0.00001,0.00001,2500,274.320631,8044.29773,3.183053
,0.00001,0.00001,2500,274.056591,8044.282244,3.188058
,0.00001,0.00001,2500,274.0869,8044.273088,3.193062
,0.00001,0.00001,2500,274.139755,8044.279646,3.198067
,0.00001,0.00001,2500,274.129629,8044.303518,3.203072
,0.00001,0.00001,2500,274.042016,8044.27896,3.208077
,0.00001,0.00001,2500,274.096772,8044.270495,3.213082
,0.00001,0.00001,2500,274.264278,8044.278292,3.218086
,0.00001,0.00001,2500,274.077019,8044.277043,3.223091
,0.00001,0.00001,2500,274.204145,8044.286711,3.228096
,0.00001,0.00001,2500,274.126208,8044.275493,3.233101
,0.00001,0.00001,2500,274.218222,8044.266074,3.238106
,0.00001,0.00001,2500,274.185043,8044.290298,3.24311
,0.00001,0.00001,2500,274.1765,8044.277025,3.248115
,0.00001,0.00001,2500,274.138733,8044.273981,3.25312
,0.00001,0.00001,2500,274.24938,8044.290218,3.258125
,0.00001,0.00001,2500,274.152196,8044.303582,3.26313
,0.00001,0.00001,2500,274.1856,8044.285467,3.268134
,0.00001,0.00001,2500,274.2372,8044.272893,3.273139
,0.00001,0.00001,2500,274.206998,8044.28916,3.278144
,0.00001,0.00001,2500,274.204452,8044.280078,3.283149
,0.00001,0.00001,2500,274.151119,8044.318808,3.288154
,0.00001,0.00001,2500,274.23866,8044.282124,3.293158
,0.00001,0.00001,2500,274.317311,8044.290419,3.298163
,0.00001,0.00001,2500,274.338063,8044.304109,3.303168
,0.00001,0.00001,2500,274.325264,8044.297752,3.308173
,0.00001,0.00001,2500,274.339243,8044.310245,3.313178
,0.00001,0.00001,2500,274.241695,8044.301486,3.318182
,0.00001,0.00001,2500,274.397017,8044.320999,3.323187
,0.00001,0.00001,2500,274.414714,8044.30847,3.328192
,0.00001,0.00001,2500,274.446689,8044.331525,3.333197
,0.00001,0.00001,2500,274.395685,8044.28589,3.338202
,0.00001,0.00001,2500,274.347673,8044.282555,3.343206
,0.00001,0.00001,2500,274.367225,8044.273094,3.348211
,0.00001,0.00001,2500,274.470384,8044.29515,3.353216
,0.00001,0.00001,2500,274.415285,8044.276537,3.358221
,0.00001,0.00001,2500,274.353421,8044.299949,3.363226
,0.00001,0.00001,2500,274.272192,8044.292657,3.36823
,0.00001,0.00001,2500,274.422564,8044.289918,3.373235
,0.00001,0.00001,2500,274.424437,8044.292017,3.37824
,0.00001,0.00001,2500,274.404537,8044.276412,3.383245
,0.00001,0.00001,2500,274.205617,8044.29192,3.38825
,0.00001,0.00001,2500,274.41266,8044.308878,3.393254
,0.00001,0.00001,2500,274.376879,8044.302874,3.398259
,0.00001,0.00001,2500,274.436391,8044.310627,3.403264
,0.00001,0.00001,2500,274.359374,8044.30446,3.408269
,0.00001,0.00001,2500,274.3049,8044.268779,3.413274
,0.00001,0.00001,2500,274.315676,8044.286207,3.418278
,0.00001,0.00001,2500,274.390711,8044.278317,3.423283
,0.00001,0.00001,2500,274.467208,8044.300623,3.428288
,0.00001,0.00001,2500,274.509568,8044.304874,3.433293
,0.00001,0.00001,2500,274.414448,8044.284123,3.438298
,0.00001,0.00001,2500,274.480213,8044.296073,3.443302
,0.00001,0.00001,2500,274.434427,8044.277725,3.448307
,0.00001,0.00001,2500,274.579615,8044.318059,3.453312
,0.00001,0.00001,2500,274.508782,8044.29699,3.458317
,0.00001,0.00001,2500,274.564057,8044.313669,3.463322
,0.00001,0.00001,2500,274.496812,8044.291697,3.468326
,0.00001,0.00001,2500,274.499598,8044.282766,3.473331
,0.00001,0.00001,2500,274.507728,8044.30615,3.478336
,0.00001,0.00001,2500,274.463623,8044.304936,3.483341
,0.00001,0.00001,2500,274.438753,8044.3304,3.488346
,0.00001,0.00001,2500,274.458431,8044.307876,3.49335
,0.00001,0.00001,2500,274.510848,8044.29432,3.498355
,0.00001,0.00001,2500,274.51984,8044.280539,3.50336
,0.00001,0.00001,2500,274.429684,8044.295107,3.508365
,0.00001,0.00001,2500,274.387019,8044.285893,3.51337
,0.00001,0.00001,2500,274.429929,8044.275084,3.518374
,0.00001,0.00001,2500,274.368546,8044.292478,3.523379
,0.00001,0.00001,2500,274.462541,8044.310253,3.528384
,0.00001,0.00001,2500,274.391431,8044.288172,3.533389
,0.00001,0.00001,2500,274.507149,8044.27842,3.538394
,0.00001,0.00001,2500,274.547434,8044.311761,3.543398
,0.00001,0.00001,2500,274.505897,8044.307605,3.548403
,0.00001,0.00001,2500,274.56133,8044.289109,3.553408
,0.00001,0.00001,2500,274.430551,8044.300516,3.558413
,0.00001,0.00001,2500,274.577719,8044.321809,3.563418
,0.00001,0.00001,2500,274.551711,8044.309046,3.568422
,0.00001,0.00001,2500,274.500096,8044.312645,3.573427
,0.00001,0.00001,2500,274.457583,8044.29841,3.578432
,0.00001,0.00001,2500,274.613674,8044.317945,3.583437
,0.00001,0.00001,2500,274.509329,8044.298942,3.588442
,0.00001,0.00001,2500,274.563766,8044.315598,3.593446
,0.00001,0.00001,2500,274.673848,8044.324783,3.598451
,0.00001,0.00001,2500,274.688586,8044.313175,3.603456
,0.00001,0.00001,2500,274.652034,8044.308155,3.608461
,0.00001,0.00001,2500,274.748336,8044.353135,3.613466
,0.00001,0.00001,2500,274.779376,8044.302789,3.61847
,0.00001,0.00001,2500,274.719217,8044.315192,3.623475
,0.00001,0.00001,2500,274.768274,8044.313602,3.62848
,0.00001,0.00001,2500,274.678828,8044.333216,3.633485
,0.00001,0.00001,2500,274.651253,8044.332471,3.63849
,0.00001,0.00001,2500,274.667643,8044.311863,3.643494
,0.00001,0.00001,2500,274.712539,8044.317192,3.648499
,0.00001,0.00001,2500,274.552063,8044.322732,3.653504
,0.00001,0.00001,2500,274.510172,8044.329622,3.658509
,0.00001,0.00001,2500,274.774426,8044.328099,3.663514
,0.00001,0.00001,2500,274.830843,8044.316667,3.668518
,0.00001,0.00001,2500,274.714589,8044.320445,3.673523
,0.00001,0.00001,2500,274.671724,8044.307204,3.678528
,0.00001,0.00001,2500,274.62774,8044.332127,3.683533
,0.00001,0.00001,2500,274.627819,8044.316083,3.688538
,0.00001,0.00001,2500,274.701057,8044.319199,3.693542
,0.00001,0.00001,2500,274.651586,8044.312808,3.698547
,0.00001,0.00001,2500,274.689989,8044.33504,3.703552
,0.00001,0.00001,2500,274.72867,8044.339187,3.708557
,0.00001,0.00001,2500,274.793048,8044.309888,3.713562
,0.00001,0.00001,2500,274.711578,8044.305605,3.718566
,0.00001,0.00001,2500,274.785942,8044.305738,3.723571
,0.00001,0.00001,2500,274.769366,8044.292237,3.728576
,0.00001,0.00001,2500,274.71764,8044.293822,3.733581
,0.00001,0.00001,2500,274.736623,8044.288365,3.738586
,0.00001,0.00001,2500,274.673381,8044.322794,3.74359
,0.00001,0.00001,2500,274.838575,8044.305398,3.748595
,0.00001,0.00001,2500,274.729161,8044.302333,3.7536
,0.00001,0.00001,2500,274.750883,8044.290923,3.758605
,0.00001,0.00001,2500,274.797541,8044.308363,3.76361
,0.00001,0.00001,2500,274.800863,8044.308493,3.768614
,0.00001,0.00001,2500,274.765108,8044.301485,3.773619
,0.00001,0.00001,2500,274.782153,8044.317081,3.778624
,0.00001,0.00001,2500,274.646006,8044.305218,3.783629
,0.00001,0.00001,2500,274.831147,8044.300448,3.788634
,0.00001,0.00001,2500,274.822481,8044.299234,3.793638
,0.00001,0.00001,2500,274.737259,8044.286803,3.798643
,0.00001,0.00001,2500,274.753197,8044.27925,3.803648
,0.00001,0.00001,2500,274.798254,8044.294634,3.808653
,0.00001,0.00001,2500,274.809126,8044.282916,3.813658
,0.00001,0.00001,2500,274.794591,8044.300633,3.818662
,0.00001,0.00001,2500,274.753122,8044.297483,3.823667
,0.00001,0.00001,2500,274.831821,8044.295729,3.828672
,0.00001,0.00001,2500,274.797569,8044.292784,3.833677
,0.00001,0.00001,2500,274.866771,8044.280708,3.838682
,0.00001,0.00001,2500,274.801655,8044.301012,3.843686
,0.00001,0.00001,2500,274.703449,8044.276152,3.848691
,0.00001,0.00001,2500,274.871953,8044.284983,3.853696
,0.00001,0.00001,2500,274.895392,8044.29473,3.858701
,0.00001,0.00001,2500,274.887402,8044.30258,3.863706
,0.00001,0.00001,2500,274.812664,8044.306529,3.86871
,0.00001,0.00001,2500,274.995727,8044.322809,3.873715
,0.00001,0.00001,2500,274.987016,8044.311541,3.87872
,0.00001,0.00001,2500,274.835109,8044.298226,3.883725
,0.00001,0.00001,2500,274.793015,8044.274956,3.88873
,0.00001,0.00001,2500,274.920667,8044.297707,3.893734
,0.00001,0.00001,2500,274.955745,8044.317835,3.898739
,0.00001,0.00001,2500,274.755122,8044.316206,3.903744
,0.00001,0.00001,2500,274.789449,8044.28304,3.908749
,0.00001,0.00001,2500,275.030659,8044.296947,3.913754
,0.00001,0.00001,2500,274.917377,8044.294778,3.918758
,0.00001,0.00001,2500,275.031655,8044.293026,3.923763
,0.00001,0.00001,2500,274.953153,8044.302899,3.928768
,0.00001,0.00001,2500,275.019524,8044.323914,3.933773
,0.00001,0.00001,2500,275.029992,8044.288061,3.938778
,0.00001,0.00001,2500,274.991304,8044.299062,3.943782
,0.00001,0.00001,2500,274.917116,8044.287949,3.948787
,0.00001,0.00001,2500,275.058094,8044.308062,3.953792
,0.00001,0.00001,2500,274.953859,8044.31017,3.958797
,0.00001,0.00001,2500,274.961142,8044.318454,3.963802
,0.00001,0.00001,2500,274.921459,8044.299272,3.968806
,0.00001,0.00001,2500,274.973091,8044.301776,3.973811
,0.00001,0.00001,2500,275.034489,8044.309583,3.978816
,0.00001,0.00001,2500,275.08791,8044.304097,3.983821
,0.00001,0.00001,2500,274.99252,8044.30746,3.988826
,0.00001,0.00001,2500,274.93284,8044.323897,3.99383
,0.00001,0.00001,2500,275.099262,8044.2995,3.998835
,0.00001,0.00001,2500,275.036913,8044.293749,4.00384
,0.00001,0.00001,2500,274.941244,8044.306151,4.008845
,0.00001,0.00001,2500,274.895767,8044.294846,4.01385
,0.00001,0.00001,2500,275.109023,8044.285848,4.018854
,0.00001,0.00001,2500,275.026269,8044.301632,4.023859
,0.00001,0.00001,2500,274.986062,8044.305554,4.028864
,0.00001,0.00001,2500,274.998052,8044.293868,4.033869
,0.00001,0.00001,2500,275.06028,8044.295667,4.038874
,0.00001,0.00001,2500,275.121185,8044.314516,4.043878
,0.00001,0.00001,2500,275.1062,8044.307091,4.048883
,0.00001,0.00001,2500,275.051638,8044.306586,4.053888
,0.00001,0.00001,2500,275.044545,8044.309436,4.058893
,0.00001,0.00001,2500,275.050876,8044.316688,4.063898
,0.00001,0.00001,2500,275.053219,8044.326841,4.068902
,0.00001,0.00001,2500,275.091606,8044.308867,4.073907
,0.00001,0.00001,2500,275.087304,8044.312802,4.078912
,0.00001,0.00001,2500,275.062789,8044.299076,4.083917
,0.00001,0.00001,2500,275.048671,8044.31781,4.088922
,0.00001,0.00001,2500,274.950955,8044.311056,4.093926
,0.00001,0.00001,2500,275.098462,8044.299189,4.098931
,0.00001,0.00001,2500,275.061114,8044.305203,4.103936
,0.00001,0.00001,2500,275.135852,8044.295295,4.108941
,0.00001,0.00001,2500,275.128039,8044.29712,4.113946
,0.00001,0.00001,2500,275.014048,8044.318049,4.11895
,0.00001,0.00001,2500,275.213653,8044.34887,4.123955
